Cseg_0007 Cseg_2256
Cseg_2255 Cseg_4132
Cseg_2255 Cseg_2529
Cseg_2255 Cseg_3946
Cseg_2255 Cseg_1074
Cseg_2255 Cseg_2350
Cseg_2255 Cseg_2173
Cseg_2255 Cseg_0393
Cseg_2255 Cseg_0072
Cseg_2255 Cseg_0143
Cseg_2255 Cseg_2193
Cseg_2255 Cseg_4065
Cseg_2255 Cseg_0074
Cseg_2255 Cseg_2346
Cseg_2255 Cseg_2174
Cseg_2255 Cseg_0392
Cseg_2255 Cseg_0581
Cseg_2255 Cseg_3945
Cseg_2255 Cseg_0389
Cseg_2256 Cseg_1981
Cseg_2256 Cseg_0007
Cseg_2257 Cseg_0581
Cseg_2257 Cseg_2192
Cseg_2257 Cseg_0338
Cseg_2257 Cseg_0114
Cseg_2257 Cseg_3881
Cseg_2257 Cseg_2318
Cseg_2257 Cseg_0274
Cseg_2257 Cseg_0947
Cseg_2257 Cseg_0084
Cseg_2257 Cseg_0411
Cseg_2257 Cseg_2668
Cseg_2257 Cseg_3143
Cseg_2257 Cseg_2058
Cseg_2257 Cseg_0965
Cseg_2257 Cseg_4092
Cseg_2257 Cseg_0337
Cseg_2257 Cseg_0335
Cseg_2257 Cseg_0251
Cseg_2257 Cseg_0816
Cseg_2257 Cseg_0823
Cseg_2257 Cseg_4091
Cseg_2257 Cseg_0336
Cseg_2257 Cseg_3801
Cseg_2257 Cseg_1971
Cseg_2257 Cseg_3163
Cseg_2257 Cseg_2057
Cseg_2266 Cseg_0026
Cseg_2266 Cseg_1663
Cseg_2268 Cseg_2652
Cseg_2271 Cseg_3481
Cseg_2271 Cseg_2785
Cseg_2271 Cseg_3598
Cseg_2272 Cseg_1216
Cseg_2272 Cseg_0637
Cseg_2272 Cseg_1211
Cseg_2272 Cseg_1401
Cseg_2272 Cseg_1207
Cseg_2273 Cseg_1207
Cseg_2273 Cseg_1211
Cseg_2273 Cseg_1282
Cseg_2273 Cseg_4119
Cseg_2273 Cseg_2667
Cseg_2273 Cseg_1283
Cseg_2273 Cseg_0335
Cseg_2273 Cseg_0081
Cseg_2273 Cseg_1216
Cseg_2273 Cseg_3878
Cseg_2273 Cseg_0674
Cseg_2273 Cseg_1294
Cseg_2273 Cseg_3858
Cseg_2273 Cseg_1657
Cseg_2277 Cseg_2298
Cseg_2277 Cseg_2490
Cseg_2277 Cseg_0523
Cseg_2277 Cseg_1420
Cseg_2277 Cseg_1515
Cseg_2277 Cseg_4012
Cseg_2277 Cseg_0742
Cseg_2277 Cseg_3903
Cseg_2277 Cseg_0902
Cseg_2277 Cseg_4076
Cseg_2277 Cseg_0052
Cseg_2277 Cseg_2123
Cseg_2277 Cseg_2178
Cseg_2277 Cseg_4237
Cseg_2277 Cseg_1380
Cseg_2277 Cseg_3036
Cseg_2277 Cseg_2652
Cseg_2277 Cseg_4220
Cseg_2277 Cseg_3890
Cseg_2277 Cseg_2287
Cseg_2277 Cseg_4162
Cseg_2277 Cseg_2888
Cseg_2277 Cseg_2214
Cseg_2277 Cseg_3897
Cseg_2277 Cseg_0223
Cseg_2277 Cseg_2122
Cseg_2277 Cseg_2653
Cseg_2277 Cseg_0037
Cseg_2277 Cseg_0056
Cseg_2277 Cseg_0741
Cseg_2277 Cseg_2966
Cseg_2277 Cseg_1961
Cseg_2277 Cseg_1512
Cseg_2281 Cseg_1885
Cseg_2281 Cseg_1886
Cseg_2281 Cseg_0288
Cseg_2281 Cseg_0283
Cseg_2281 Cseg_1884
Cseg_2281 Cseg_1883
Cseg_2281 Cseg_0537
Cseg_2281 Cseg_2282
Cseg_2281 Cseg_0284
Cseg_2282 Cseg_1884
Cseg_2282 Cseg_2281
Cseg_2282 Cseg_0283
Cseg_2282 Cseg_1886
Cseg_2282 Cseg_0288
Cseg_2282 Cseg_1883
Cseg_2282 Cseg_0537
Cseg_2282 Cseg_0284
Cseg_2282 Cseg_1885
Cseg_2287 Cseg_2888
Cseg_2287 Cseg_4220
Cseg_2287 Cseg_2214
Cseg_2287 Cseg_2122
Cseg_2287 Cseg_3890
Cseg_2287 Cseg_1420
Cseg_2287 Cseg_2966
Cseg_2287 Cseg_2490
Cseg_2287 Cseg_0223
Cseg_2287 Cseg_2277
Cseg_2287 Cseg_4237
Cseg_2287 Cseg_1380
Cseg_2288 Cseg_1905
Cseg_2288 Cseg_3433
Cseg_2288 Cseg_0411
Cseg_2288 Cseg_0274
Cseg_2288 Cseg_4112
Cseg_2288 Cseg_2468
Cseg_2288 Cseg_1657
Cseg_2288 Cseg_1907
Cseg_2288 Cseg_4017
Cseg_2288 Cseg_1258
Cseg_2288 Cseg_1459
Cseg_2289 Cseg_4085
Cseg_2289 Cseg_2723
Cseg_2289 Cseg_2290
Cseg_2289 Cseg_2724
Cseg_2290 Cseg_2289
Cseg_2290 Cseg_2723
Cseg_2290 Cseg_2724
Cseg_2290 Cseg_4085
Cseg_2293 Cseg_0704
Cseg_2298 Cseg_0902
Cseg_2298 Cseg_2587
Cseg_2298 Cseg_3903
Cseg_2298 Cseg_2277
Cseg_2298 Cseg_1380
Cseg_2298 Cseg_2178
Cseg_2298 Cseg_0385
Cseg_2298 Cseg_3036
Cseg_2298 Cseg_2085
Cseg_2298 Cseg_1431
Cseg_2298 Cseg_3897
Cseg_2298 Cseg_0037
Cseg_2298 Cseg_2866
Cseg_2300 Cseg_0695
Cseg_2300 Cseg_0385
Cseg_2301 Cseg_3217
Cseg_2301 Cseg_2303
Cseg_2301 Cseg_4169
Cseg_2301 Cseg_1669
Cseg_2301 Cseg_1772
Cseg_2301 Cseg_2438
Cseg_2301 Cseg_0525
Cseg_2301 Cseg_4168
Cseg_2301 Cseg_2744
Cseg_2301 Cseg_2633
Cseg_2301 Cseg_1975
Cseg_2301 Cseg_0778
Cseg_2301 Cseg_0318
Cseg_2301 Cseg_2827
Cseg_2301 Cseg_2304
Cseg_2303 Cseg_1669
Cseg_2303 Cseg_2301
Cseg_2303 Cseg_4170
Cseg_2303 Cseg_2199
Cseg_2303 Cseg_4169
Cseg_2304 Cseg_3486
Cseg_2304 Cseg_2301
Cseg_2304 Cseg_2173
Cseg_2304 Cseg_0143
Cseg_2304 Cseg_4169
Cseg_2304 Cseg_1669
Cseg_2304 Cseg_2174
Cseg_2315 Cseg_1130
Cseg_2315 Cseg_4059
Cseg_2315 Cseg_1146
Cseg_2315 Cseg_1985
Cseg_2318 Cseg_0114
Cseg_2318 Cseg_3858
Cseg_2318 Cseg_0816
Cseg_2318 Cseg_4091
Cseg_2318 Cseg_0823
Cseg_2318 Cseg_4092
Cseg_2318 Cseg_0965
Cseg_2318 Cseg_2257
Cseg_2318 Cseg_3881
Cseg_2318 Cseg_0554
Cseg_2318 Cseg_0947
Cseg_2318 Cseg_3143
Cseg_2325 Cseg_2012
Cseg_2325 Cseg_0565
Cseg_2325 Cseg_3556
Cseg_2325 Cseg_1898
Cseg_2325 Cseg_3449
Cseg_2325 Cseg_0716
Cseg_2333 Cseg_2954
Cseg_2333 Cseg_4172
Cseg_2337 Cseg_3136
Cseg_2337 Cseg_2456
Cseg_2340 Cseg_2341
Cseg_2341 Cseg_2340
Cseg_2345 Cseg_3689
Cseg_2345 Cseg_1382
Cseg_2345 Cseg_1238
Cseg_2345 Cseg_0074
Cseg_2345 Cseg_1260
Cseg_2345 Cseg_1384
Cseg_2345 Cseg_1289
Cseg_2345 Cseg_0299
Cseg_2345 Cseg_2823
Cseg_2345 Cseg_1597
Cseg_2345 Cseg_0771
Cseg_2345 Cseg_2028
Cseg_2345 Cseg_3107
Cseg_2345 Cseg_3655
Cseg_2345 Cseg_0075
Cseg_2345 Cseg_3822
Cseg_2345 Cseg_1650
Cseg_2345 Cseg_1723
Cseg_2345 Cseg_1261
Cseg_2345 Cseg_1728
Cseg_2345 Cseg_1598
Cseg_2346 Cseg_2255
Cseg_2346 Cseg_4066
Cseg_2346 Cseg_0849
Cseg_2346 Cseg_0866
Cseg_2346 Cseg_0759
Cseg_2346 Cseg_0264
Cseg_2348 Cseg_2353
Cseg_2348 Cseg_1759
Cseg_2348 Cseg_2352
Cseg_2349 Cseg_2255
Cseg_2349 Cseg_0532
Cseg_2349 Cseg_3945
Cseg_2349 Cseg_0771
Cseg_2349 Cseg_2529
Cseg_2349 Cseg_0392
Cseg_2349 Cseg_0226
Cseg_2349 Cseg_3946
Cseg_2349 Cseg_2350
Cseg_2349 Cseg_0849
Cseg_2349 Cseg_0389
Cseg_2349 Cseg_0309
Cseg_2349 Cseg_1914
Cseg_2349 Cseg_3393
Cseg_2349 Cseg_3584
Cseg_2349 Cseg_0072
Cseg_2349 Cseg_3668
Cseg_2349 Cseg_0393
Cseg_2350 Cseg_0226
Cseg_2350 Cseg_0771
Cseg_2350 Cseg_0532
Cseg_2350 Cseg_2529
Cseg_2350 Cseg_0392
Cseg_2350 Cseg_2349
Cseg_2350 Cseg_3946
Cseg_2350 Cseg_3945
Cseg_2350 Cseg_2255
Cseg_2350 Cseg_0849
Cseg_2350 Cseg_1914
Cseg_2350 Cseg_0389
Cseg_2350 Cseg_0309
Cseg_2350 Cseg_0393
Cseg_2350 Cseg_3393
Cseg_2350 Cseg_3584
Cseg_2350 Cseg_3668
Cseg_2350 Cseg_0072
Cseg_2352 Cseg_2353
Cseg_2352 Cseg_1759
Cseg_2352 Cseg_2354
Cseg_2352 Cseg_2348
Cseg_2353 Cseg_2352
Cseg_2353 Cseg_1759
Cseg_2353 Cseg_2354
Cseg_2353 Cseg_2348
Cseg_2354 Cseg_2353
Cseg_2354 Cseg_2352
Cseg_2354 Cseg_2355
Cseg_2355 Cseg_2354
Cseg_2368 Cseg_0771
Cseg_2383 Cseg_0080
Cseg_2383 Cseg_2915
Cseg_2383 Cseg_4106
Cseg_2383 Cseg_3891
Cseg_2383 Cseg_0250
Cseg_2383 Cseg_0554
Cseg_2383 Cseg_2952
Cseg_2383 Cseg_3344
Cseg_2383 Cseg_3705
Cseg_2404 Cseg_2799
Cseg_2404 Cseg_1834
Cseg_2404 Cseg_1833
Cseg_2404 Cseg_0477
Cseg_2438 Cseg_4169
Cseg_2438 Cseg_1669
Cseg_2438 Cseg_4170
Cseg_2438 Cseg_2301
Cseg_2438 Cseg_2199
Cseg_2441 Cseg_2049
Cseg_2441 Cseg_3290
Cseg_2441 Cseg_3476
Cseg_2441 Cseg_1824
Cseg_2441 Cseg_2939
Cseg_2442 Cseg_3476
Cseg_2442 Cseg_3290
Cseg_2442 Cseg_1824
Cseg_2442 Cseg_2939
Cseg_2442 Cseg_2049
Cseg_2448 Cseg_2991
Cseg_2448 Cseg_4205
Cseg_2448 Cseg_3097
Cseg_2448 Cseg_4204
Cseg_2448 Cseg_3099
Cseg_2448 Cseg_2992
Cseg_2448 Cseg_4203
Cseg_2448 Cseg_3098
Cseg_2448 Cseg_2990
Cseg_2448 Cseg_2993
Cseg_2448 Cseg_4202
Cseg_2456 Cseg_2337
Cseg_2456 Cseg_3780
Cseg_2456 Cseg_3939
Cseg_2456 Cseg_3984
Cseg_2456 Cseg_2639
Cseg_2456 Cseg_3136
Cseg_2456 Cseg_0519
Cseg_2456 Cseg_1376
Cseg_2456 Cseg_1675
Cseg_2464 Cseg_3359
Cseg_2468 Cseg_1258
Cseg_2468 Cseg_4112
Cseg_2468 Cseg_1907
Cseg_2468 Cseg_1050
Cseg_2468 Cseg_3433
Cseg_2468 Cseg_3549
Cseg_2468 Cseg_4160
Cseg_2468 Cseg_1246
Cseg_2468 Cseg_2288
Cseg_2468 Cseg_1906
Cseg_2468 Cseg_0274
Cseg_2468 Cseg_1282
Cseg_2468 Cseg_1905
Cseg_2468 Cseg_1283
Cseg_2468 Cseg_1459
Cseg_2468 Cseg_0217
Cseg_2468 Cseg_2889
Cseg_2468 Cseg_1810
Cseg_2470 Cseg_2472
Cseg_2470 Cseg_2473
Cseg_2470 Cseg_2471
Cseg_2471 Cseg_2472
Cseg_2471 Cseg_2470
Cseg_2471 Cseg_2473
Cseg_2472 Cseg_2470
Cseg_2472 Cseg_2473
Cseg_2472 Cseg_2471
Cseg_2473 Cseg_2470
Cseg_2473 Cseg_2472
Cseg_2473 Cseg_2471
Cseg_2490 Cseg_1380
Cseg_2490 Cseg_4237
Cseg_2490 Cseg_2966
Cseg_2490 Cseg_1420
Cseg_2490 Cseg_2277
Cseg_2490 Cseg_4220
Cseg_2490 Cseg_3890
Cseg_2490 Cseg_2287
Cseg_2490 Cseg_2888
Cseg_2490 Cseg_2214
Cseg_2490 Cseg_2122
Cseg_2490 Cseg_0223
Cseg_2529 Cseg_2173
Cseg_2529 Cseg_0226
Cseg_2529 Cseg_0072
Cseg_2529 Cseg_0074
Cseg_2529 Cseg_2193
Cseg_2529 Cseg_0532
Cseg_2529 Cseg_0771
Cseg_2529 Cseg_1462
Cseg_2529 Cseg_4264
Cseg_2529 Cseg_2930
Cseg_2529 Cseg_4132
Cseg_2529 Cseg_2255
Cseg_2529 Cseg_3946
Cseg_2529 Cseg_3945
Cseg_2529 Cseg_2350
Cseg_2529 Cseg_3807
Cseg_2529 Cseg_3584
Cseg_2529 Cseg_0393
Cseg_2529 Cseg_1969
Cseg_2529 Cseg_2174
Cseg_2529 Cseg_3486
Cseg_2529 Cseg_3668
Cseg_2529 Cseg_3804
Cseg_2529 Cseg_2349
Cseg_2529 Cseg_0392
Cseg_2529 Cseg_4131
Cseg_2529 Cseg_4066
Cseg_2529 Cseg_0143
Cseg_2529 Cseg_3806
Cseg_2529 Cseg_3107
Cseg_2529 Cseg_0849
Cseg_2529 Cseg_1914
Cseg_2529 Cseg_0389
Cseg_2529 Cseg_3393
Cseg_2564 Cseg_1459
Cseg_2564 Cseg_2774
Cseg_2564 Cseg_2946
Cseg_2564 Cseg_1394
Cseg_2564 Cseg_4092
Cseg_2564 Cseg_0126
Cseg_2564 Cseg_3423
Cseg_2564 Cseg_0894
Cseg_2564 Cseg_4091
Cseg_2564 Cseg_0644
Cseg_2564 Cseg_0857
Cseg_2582 Cseg_0668
Cseg_2582 Cseg_3019
Cseg_2582 Cseg_0669
Cseg_2582 Cseg_1373
Cseg_2582 Cseg_1555
Cseg_2582 Cseg_3932
Cseg_2582 Cseg_4100
Cseg_2582 Cseg_3490
Cseg_2582 Cseg_1873
Cseg_2582 Cseg_2181
Cseg_2582 Cseg_0670
Cseg_2582 Cseg_4106
Cseg_2587 Cseg_2866
Cseg_2587 Cseg_2298
Cseg_2587 Cseg_2085
Cseg_2587 Cseg_4012
Cseg_2587 Cseg_1431
Cseg_2587 Cseg_2590
Cseg_2590 Cseg_0385
Cseg_2590 Cseg_0081
Cseg_2590 Cseg_4012
Cseg_2590 Cseg_2587
Cseg_2590 Cseg_1431
Cseg_2590 Cseg_0857
Cseg_2590 Cseg_2866
Cseg_2596 Cseg_2876
Cseg_2596 Cseg_1155
Cseg_2596 Cseg_3763
Cseg_2596 Cseg_0191
Cseg_2596 Cseg_3426
Cseg_2596 Cseg_1459
Cseg_2596 Cseg_3185
Cseg_2596 Cseg_2875
Cseg_2600 Cseg_2602
Cseg_2602 Cseg_2862
Cseg_2602 Cseg_2600
Cseg_2610 Cseg_1544
Cseg_2610 Cseg_2109
Cseg_2610 Cseg_3870
Cseg_2610 Cseg_2675
Cseg_2610 Cseg_3428
Cseg_2610 Cseg_2612
Cseg_2610 Cseg_1543
Cseg_2610 Cseg_2611
Cseg_2611 Cseg_2675
Cseg_2611 Cseg_2109
Cseg_2611 Cseg_1543
Cseg_2611 Cseg_2610
Cseg_2611 Cseg_3870
Cseg_2611 Cseg_2612
Cseg_2611 Cseg_3428
Cseg_2611 Cseg_1544
Cseg_2612 Cseg_1544
Cseg_2612 Cseg_2109
Cseg_2612 Cseg_3870
Cseg_2612 Cseg_3428
Cseg_2612 Cseg_2675
Cseg_2612 Cseg_2610
Cseg_2612 Cseg_1543
Cseg_2612 Cseg_2611
Cseg_2615 Cseg_1045
Cseg_2615 Cseg_2616
Cseg_2616 Cseg_2615
Cseg_2621 Cseg_4221
Cseg_2621 Cseg_2222
Cseg_2621 Cseg_4160
Cseg_2626 Cseg_2995
Cseg_2626 Cseg_2716
Cseg_2626 Cseg_3907
Cseg_2626 Cseg_2628
Cseg_2626 Cseg_2627
Cseg_2627 Cseg_2716
Cseg_2627 Cseg_2626
Cseg_2627 Cseg_3907
Cseg_2627 Cseg_2995
Cseg_2628 Cseg_2626
Cseg_2628 Cseg_0162
Cseg_2629 Cseg_3107
Cseg_2629 Cseg_0581
Cseg_2629 Cseg_2952
Cseg_2629 Cseg_0074
Cseg_2629 Cseg_2829
Cseg_2629 Cseg_1374
Cseg_2629 Cseg_2930
Cseg_2629 Cseg_0099
Cseg_2629 Cseg_2668
Cseg_2629 Cseg_1654
Cseg_2629 Cseg_0811
Cseg_2629 Cseg_1538
Cseg_2629 Cseg_4066
Cseg_2630 Cseg_3614
Cseg_2633 Cseg_2827
Cseg_2633 Cseg_4169
Cseg_2633 Cseg_2058
Cseg_2633 Cseg_2057
Cseg_2633 Cseg_1975
Cseg_2633 Cseg_2301
Cseg_2633 Cseg_4168
Cseg_2633 Cseg_0318
Cseg_2633 Cseg_4170
Cseg_2633 Cseg_2199
Cseg_2639 Cseg_3136
Cseg_2639 Cseg_1675
Cseg_2639 Cseg_2456
Cseg_2639 Cseg_0519
Cseg_2639 Cseg_0578
Cseg_2639 Cseg_3939
Cseg_2639 Cseg_3780
Cseg_2639 Cseg_0523
Cseg_2639 Cseg_0801
Cseg_2639 Cseg_1880
Cseg_2645 Cseg_1271
Cseg_2646 Cseg_4221
Cseg_2647 Cseg_3368
Cseg_2647 Cseg_1362
Cseg_2647 Cseg_0218
Cseg_2649 Cseg_0104
Cseg_2649 Cseg_0554
Cseg_2649 Cseg_0407
Cseg_2652 Cseg_2277
Cseg_2652 Cseg_2268
Cseg_2652 Cseg_0052
Cseg_2652 Cseg_1380
Cseg_2652 Cseg_2653
Cseg_2652 Cseg_0741
Cseg_2652 Cseg_0056
Cseg_2652 Cseg_0523
Cseg_2652 Cseg_1515
Cseg_2652 Cseg_0742
Cseg_2653 Cseg_2277
Cseg_2653 Cseg_0052
Cseg_2653 Cseg_1380
Cseg_2653 Cseg_2652
Cseg_2653 Cseg_0523
Cseg_2653 Cseg_0742
Cseg_2653 Cseg_1515
Cseg_2653 Cseg_2888
Cseg_2653 Cseg_0037
Cseg_2653 Cseg_0056
Cseg_2653 Cseg_0741
Cseg_2653 Cseg_1961
Cseg_2655 Cseg_0695
Cseg_2655 Cseg_0578
Cseg_2660 Cseg_1291
Cseg_2660 Cseg_1860
Cseg_2660 Cseg_1805
Cseg_2660 Cseg_3020
Cseg_2661 Cseg_2777
Cseg_2661 Cseg_1668
Cseg_2663 Cseg_0618
Cseg_2663 Cseg_3705
Cseg_2663 Cseg_0250
Cseg_2663 Cseg_4105
Cseg_2663 Cseg_0620
Cseg_2663 Cseg_0619
Cseg_2663 Cseg_3891
Cseg_2667 Cseg_1280
Cseg_2667 Cseg_2273
Cseg_2667 Cseg_4119
Cseg_2667 Cseg_0081
Cseg_2667 Cseg_0335
Cseg_2667 Cseg_0674
Cseg_2667 Cseg_1657
Cseg_2667 Cseg_3878
Cseg_2668 Cseg_1163
Cseg_2668 Cseg_1538
Cseg_2668 Cseg_4066
Cseg_2668 Cseg_1619
Cseg_2668 Cseg_0581
Cseg_2668 Cseg_2629
Cseg_2668 Cseg_2946
Cseg_2668 Cseg_0074
Cseg_2668 Cseg_1263
Cseg_2668 Cseg_2930
Cseg_2668 Cseg_0759
Cseg_2668 Cseg_0264
Cseg_2668 Cseg_0811
Cseg_2668 Cseg_4065
Cseg_2668 Cseg_4092
Cseg_2668 Cseg_0084
Cseg_2668 Cseg_2255
Cseg_2668 Cseg_0822
Cseg_2668 Cseg_0980
Cseg_2668 Cseg_1190
Cseg_2668 Cseg_2829
Cseg_2668 Cseg_3521
Cseg_2668 Cseg_1654
Cseg_2668 Cseg_0602
Cseg_2668 Cseg_0866
Cseg_2668 Cseg_0816
Cseg_2668 Cseg_3107
Cseg_2668 Cseg_4091
Cseg_2668 Cseg_3464
Cseg_2668 Cseg_0849
Cseg_2668 Cseg_0823
Cseg_2668 Cseg_3013
Cseg_2668 Cseg_4264
Cseg_2668 Cseg_2257
Cseg_2668 Cseg_3881
Cseg_2668 Cseg_0938
Cseg_2668 Cseg_2814
Cseg_2675 Cseg_3870
Cseg_2675 Cseg_2109
Cseg_2675 Cseg_1906
Cseg_2675 Cseg_2610
Cseg_2675 Cseg_2611
Cseg_2675 Cseg_1544
Cseg_2675 Cseg_1543
Cseg_2675 Cseg_2612
Cseg_2675 Cseg_3428
Cseg_2677 Cseg_3568
Cseg_2677 Cseg_1612
Cseg_2677 Cseg_3566
Cseg_2677 Cseg_2678
Cseg_2678 Cseg_3568
Cseg_2678 Cseg_1612
Cseg_2678 Cseg_2677
Cseg_2678 Cseg_3566
Cseg_2686 Cseg_0132
Cseg_2686 Cseg_0221
Cseg_2686 Cseg_3902
Cseg_2686 Cseg_1683
Cseg_2688 Cseg_1996
Cseg_2688 Cseg_2690
Cseg_2688 Cseg_1994
Cseg_2688 Cseg_2689
Cseg_2688 Cseg_1995
Cseg_2689 Cseg_1995
Cseg_2689 Cseg_1996
Cseg_2689 Cseg_2688
Cseg_2689 Cseg_2690
Cseg_2689 Cseg_1994
Cseg_2690 Cseg_2689
Cseg_2690 Cseg_1995
Cseg_2690 Cseg_1996
Cseg_2690 Cseg_1994
Cseg_2690 Cseg_2688
Cseg_2706 Cseg_3013
Cseg_2706 Cseg_3521
Cseg_2706 Cseg_3464
Cseg_2706 Cseg_1190
Cseg_2716 Cseg_2995
Cseg_2716 Cseg_2626
Cseg_2716 Cseg_3907
Cseg_2716 Cseg_2627
Cseg_2719 Cseg_2205
Cseg_2723 Cseg_4085
Cseg_2723 Cseg_2290
Cseg_2723 Cseg_2289
Cseg_2723 Cseg_2724
Cseg_2724 Cseg_4085
Cseg_2724 Cseg_2723
Cseg_2724 Cseg_2289
Cseg_2724 Cseg_2290
Cseg_2736 Cseg_1552
Cseg_2739 Cseg_1767
Cseg_2739 Cseg_1968
Cseg_2739 Cseg_3958
Cseg_2739 Cseg_1462
Cseg_2739 Cseg_1074
Cseg_2739 Cseg_1380
Cseg_2739 Cseg_1321
Cseg_2739 Cseg_0371
Cseg_2739 Cseg_1322
Cseg_2739 Cseg_0131
Cseg_2739 Cseg_3088
Cseg_2739 Cseg_1967
Cseg_2739 Cseg_1949
Cseg_2739 Cseg_3959
Cseg_2742 Cseg_1770
Cseg_2744 Cseg_1669
Cseg_2744 Cseg_4170
Cseg_2744 Cseg_2199
Cseg_2744 Cseg_2301
Cseg_2744 Cseg_4169
Cseg_2750 Cseg_2751
Cseg_2751 Cseg_2750
Cseg_2754 Cseg_0502
Cseg_2754 Cseg_0087
Cseg_2754 Cseg_0088
Cseg_2769 Cseg_0551
Cseg_2769 Cseg_2771
Cseg_2769 Cseg_2772
Cseg_2771 Cseg_2772
Cseg_2771 Cseg_2769
Cseg_2771 Cseg_0551
Cseg_2772 Cseg_2769
Cseg_2772 Cseg_0551
Cseg_2772 Cseg_2771
Cseg_2774 Cseg_0366
Cseg_2774 Cseg_0126
Cseg_2774 Cseg_0894
Cseg_2774 Cseg_2775
Cseg_2774 Cseg_2946
Cseg_2774 Cseg_2564
Cseg_2774 Cseg_0947
Cseg_2774 Cseg_0857
Cseg_2774 Cseg_3423
Cseg_2774 Cseg_1459
Cseg_2774 Cseg_2829
Cseg_2774 Cseg_0965
Cseg_2774 Cseg_2817
Cseg_2774 Cseg_0644
Cseg_2774 Cseg_1394
Cseg_2775 Cseg_0366
Cseg_2775 Cseg_0407
Cseg_2775 Cseg_2774
Cseg_2777 Cseg_2871
Cseg_2777 Cseg_0061
Cseg_2777 Cseg_3287
Cseg_2777 Cseg_2661
Cseg_2777 Cseg_1668
Cseg_2785 Cseg_3598
Cseg_2785 Cseg_4006
Cseg_2785 Cseg_2271
Cseg_2785 Cseg_3481
Cseg_2796 Cseg_2141
Cseg_2796 Cseg_3195
Cseg_2796 Cseg_3672
Cseg_2796 Cseg_2130
Cseg_2796 Cseg_1257
Cseg_2797 Cseg_1257
Cseg_2797 Cseg_3175
Cseg_2797 Cseg_3195
Cseg_2799 Cseg_0114
Cseg_2799 Cseg_1684
Cseg_2799 Cseg_2404
Cseg_2799 Cseg_4103
Cseg_2799 Cseg_3290
Cseg_2799 Cseg_3738
Cseg_2799 Cseg_3143
Cseg_2799 Cseg_1824
Cseg_2799 Cseg_3572
Cseg_2799 Cseg_2939
Cseg_2799 Cseg_1685
Cseg_2799 Cseg_3932
Cseg_2799 Cseg_1833
Cseg_2799 Cseg_0477
Cseg_2799 Cseg_0170
Cseg_2810 Cseg_3830
Cseg_2810 Cseg_1469
Cseg_2814 Cseg_2668
Cseg_2814 Cseg_0811
Cseg_2814 Cseg_2946
Cseg_2814 Cseg_0581
Cseg_2814 Cseg_2222
Cseg_2817 Cseg_3787
Cseg_2817 Cseg_4266
Cseg_2817 Cseg_2823
Cseg_2817 Cseg_3107
Cseg_2817 Cseg_1964
Cseg_2817 Cseg_2819
Cseg_2817 Cseg_2774
Cseg_2817 Cseg_2820
Cseg_2817 Cseg_1652
Cseg_2817 Cseg_0074
Cseg_2819 Cseg_1650
Cseg_2819 Cseg_3822
Cseg_2819 Cseg_2028
Cseg_2819 Cseg_1597
Cseg_2819 Cseg_1261
Cseg_2819 Cseg_1238
Cseg_2819 Cseg_3107
Cseg_2819 Cseg_1598
Cseg_2819 Cseg_2817
Cseg_2819 Cseg_2823
Cseg_2819 Cseg_1289
Cseg_2819 Cseg_3655
Cseg_2819 Cseg_2820
Cseg_2819 Cseg_1728
Cseg_2819 Cseg_3689
Cseg_2819 Cseg_0074
Cseg_2819 Cseg_0532
Cseg_2819 Cseg_0771
Cseg_2819 Cseg_1382
Cseg_2819 Cseg_1384
Cseg_2819 Cseg_0299
Cseg_2819 Cseg_0075
Cseg_2819 Cseg_1260
Cseg_2819 Cseg_1723
Cseg_2820 Cseg_3787
Cseg_2820 Cseg_4266
Cseg_2820 Cseg_1964
Cseg_2820 Cseg_2819
Cseg_2820 Cseg_1652
Cseg_2820 Cseg_2817
Cseg_2820 Cseg_3107
Cseg_2820 Cseg_2823
Cseg_2820 Cseg_0074
Cseg_2823 Cseg_2345
Cseg_2823 Cseg_3353
Cseg_2823 Cseg_3787
Cseg_2823 Cseg_1117
Cseg_2823 Cseg_3645
Cseg_2823 Cseg_4266
Cseg_2823 Cseg_1964
Cseg_2823 Cseg_2819
Cseg_2823 Cseg_1652
Cseg_2823 Cseg_0375
Cseg_2823 Cseg_3348
Cseg_2823 Cseg_2142
Cseg_2823 Cseg_2817
Cseg_2823 Cseg_3107
Cseg_2823 Cseg_3073
Cseg_2823 Cseg_2820
Cseg_2823 Cseg_0074
Cseg_2826 Cseg_4030
Cseg_2826 Cseg_1369
Cseg_2826 Cseg_0426
Cseg_2826 Cseg_3753
Cseg_2826 Cseg_3381
Cseg_2826 Cseg_3748
Cseg_2826 Cseg_3379
Cseg_2827 Cseg_4169
Cseg_2827 Cseg_2633
Cseg_2827 Cseg_1975
Cseg_2827 Cseg_4168
Cseg_2827 Cseg_2301
Cseg_2827 Cseg_0318
Cseg_2829 Cseg_3107
Cseg_2829 Cseg_3490
Cseg_2829 Cseg_2668
Cseg_2829 Cseg_0581
Cseg_2829 Cseg_1654
Cseg_2829 Cseg_0811
Cseg_2829 Cseg_2629
Cseg_2829 Cseg_2774
Cseg_2829 Cseg_0074
Cseg_2829 Cseg_2220
Cseg_2829 Cseg_2930
Cseg_2829 Cseg_1538
Cseg_2829 Cseg_4066
Cseg_2832 Cseg_1422
Cseg_2832 Cseg_3739
Cseg_2841 Cseg_2951
