MmarC5_0001 MmarC5_0002
MmarC5_1825 MmarC5_1491
MmarC5_1825 MmarC5_1826
MmarC5_1825 MmarC5_1824
MmarC5_1826 MmarC5_1825
MmarC5_1826 MmarC5_1768
MmarC5_1826 MmarC5_1673
MmarC5_1827 MmarC5_1824
MmarC5_1827 MmarC5_1671
MmarC5_1831 MmarC5_0088
MmarC5_1831 MmarC5_0229
MmarC5_1831 MmarC5_0542
MmarC5_1831 MmarC5_0685
