CKO_00003 CKO_00004
CKO_01647 CKO_03826
CKO_01647 CKO_04868
CKO_01648 CKO_00218
CKO_01648 CKO_01650
CKO_01648 CKO_00372
CKO_01650 CKO_01648
CKO_01650 CKO_00218
CKO_01650 CKO_00372
CKO_01652 CKO_00222
CKO_01652 CKO_00359
CKO_01652 CKO_01949
CKO_01658 CKO_03050
CKO_01662 CKO_02596
CKO_01662 CKO_02256
CKO_01663 CKO_01166
CKO_01663 CKO_01336
CKO_01663 CKO_04517
CKO_01663 CKO_02971
CKO_01663 CKO_01337
CKO_01663 CKO_00111
CKO_01663 CKO_04512
CKO_01663 CKO_01448
CKO_01663 CKO_02036
CKO_01663 CKO_00021
CKO_01663 CKO_04154
CKO_01663 CKO_00633
CKO_01664 CKO_01372
CKO_01664 CKO_00522
CKO_01664 CKO_01177
CKO_01664 CKO_05101
CKO_01664 CKO_01975
CKO_01664 CKO_00050
CKO_01664 CKO_04444
CKO_01668 CKO_03050
CKO_01677 CKO_02746
CKO_01677 CKO_00185
CKO_01677 CKO_03367
CKO_01682 CKO_02579
CKO_01695 CKO_02713
CKO_01695 CKO_04119
CKO_01695 CKO_04117
CKO_01695 CKO_00379
CKO_01695 CKO_03055
CKO_01695 CKO_01783
CKO_01695 CKO_00261
CKO_01695 CKO_04844
CKO_01695 CKO_00369
CKO_01702 CKO_02639
CKO_01702 CKO_02638
CKO_01702 CKO_03166
CKO_01702 CKO_01704
CKO_01702 CKO_03167
CKO_01702 CKO_01703
CKO_01703 CKO_02640
CKO_01703 CKO_03166
CKO_01703 CKO_02638
CKO_01703 CKO_02639
CKO_01703 CKO_01704
CKO_01703 CKO_05126
CKO_01703 CKO_03167
CKO_01703 CKO_01702
CKO_01703 CKO_03168
CKO_01704 CKO_03168
CKO_01704 CKO_01702
CKO_01704 CKO_01703
CKO_01704 CKO_05126
CKO_01704 CKO_03166
CKO_01704 CKO_02640
CKO_01704 CKO_02638
CKO_01704 CKO_02639
CKO_01704 CKO_03167
CKO_01706 CKO_04512
CKO_01706 CKO_00111
CKO_01706 CKO_02941
CKO_01706 CKO_02713
CKO_01706 CKO_00369
CKO_01706 CKO_00237
CKO_01706 CKO_03385
CKO_01706 CKO_00379
CKO_01706 CKO_01707
CKO_01706 CKO_03902
CKO_01706 CKO_04036
CKO_01706 CKO_04517
CKO_01706 CKO_04154
CKO_01706 CKO_05064
CKO_01706 CKO_00633
CKO_01706 CKO_03384
CKO_01706 CKO_00171
CKO_01706 CKO_00199
CKO_01706 CKO_01563
CKO_01706 CKO_03054
CKO_01706 CKO_02822
CKO_01706 CKO_03055
CKO_01706 CKO_01336
CKO_01706 CKO_01166
CKO_01706 CKO_03400
CKO_01706 CKO_03907
CKO_01706 CKO_01337
CKO_01707 CKO_00109
CKO_01707 CKO_03902
CKO_01707 CKO_01706
CKO_01707 CKO_03539
CKO_01707 CKO_02129
CKO_01707 CKO_04036
CKO_01707 CKO_02287
CKO_01707 CKO_04517
CKO_01707 CKO_01026
CKO_01707 CKO_00261
CKO_01707 CKO_04539
CKO_01707 CKO_01166
CKO_01707 CKO_04402
CKO_01707 CKO_01629
CKO_01707 CKO_03043
CKO_01707 CKO_01783
CKO_01707 CKO_03454
CKO_01707 CKO_04154
CKO_01707 CKO_00111
CKO_01707 CKO_05064
CKO_01707 CKO_04512
CKO_01707 CKO_00633
CKO_01707 CKO_04984
CKO_01707 CKO_02941
CKO_01707 CKO_02713
CKO_01707 CKO_03384
CKO_01707 CKO_00671
CKO_01707 CKO_00258
CKO_01707 CKO_05096
CKO_01707 CKO_02822
CKO_01707 CKO_01547
CKO_01707 CKO_00171
CKO_01707 CKO_02959
CKO_01707 CKO_00369
CKO_01707 CKO_04038
CKO_01707 CKO_00296
CKO_01707 CKO_02184
CKO_01707 CKO_01563
CKO_01707 CKO_03054
CKO_01707 CKO_02139
CKO_01707 CKO_02168
CKO_01707 CKO_03385
CKO_01707 CKO_03848
CKO_01707 CKO_03055
CKO_01707 CKO_04514
CKO_01707 CKO_00379
CKO_01709 CKO_04136
CKO_01709 CKO_04514
CKO_01709 CKO_01959
CKO_01709 CKO_03259
CKO_01709 CKO_01429
CKO_01709 CKO_04024
CKO_01709 CKO_03848
CKO_01709 CKO_03797
CKO_01709 CKO_04137
CKO_01709 CKO_03580
CKO_01709 CKO_04825
CKO_01709 CKO_00661
CKO_01709 CKO_01448
CKO_01709 CKO_05106
CKO_01709 CKO_00541
CKO_01709 CKO_00011
CKO_01709 CKO_03300
CKO_01709 CKO_03301
CKO_01709 CKO_00492
CKO_01709 CKO_03243
CKO_01709 CKO_02675
CKO_01709 CKO_02343
CKO_01709 CKO_05107
CKO_01709 CKO_04562
CKO_01709 CKO_05127
CKO_01709 CKO_02209
CKO_01709 CKO_03038
CKO_01709 CKO_03001
CKO_01709 CKO_01725
CKO_01709 CKO_05061
CKO_01709 CKO_00330
CKO_01709 CKO_02345
CKO_01709 CKO_04025
CKO_01709 CKO_03151
CKO_01709 CKO_03207
CKO_01709 CKO_00108
CKO_01709 CKO_03893
CKO_01709 CKO_02287
CKO_01709 CKO_00638
CKO_01709 CKO_03043
CKO_01709 CKO_04708
CKO_01709 CKO_01124
CKO_01709 CKO_05105
CKO_01709 CKO_04295
CKO_01709 CKO_03182
CKO_01709 CKO_01113
CKO_01709 CKO_01116
CKO_01709 CKO_00013
CKO_01709 CKO_00265
CKO_01709 CKO_01360
CKO_01709 CKO_00107
CKO_01709 CKO_03002
CKO_01709 CKO_00687
CKO_01709 CKO_03378
CKO_01709 CKO_03306
CKO_01709 CKO_02516
CKO_01709 CKO_02168
CKO_01709 CKO_04309
CKO_01709 CKO_00332
CKO_01709 CKO_03304
CKO_01709 CKO_00148
CKO_01709 CKO_01517
CKO_01709 CKO_00933
CKO_01709 CKO_00047
CKO_01709 CKO_03541
CKO_01709 CKO_03307
CKO_01709 CKO_03421
CKO_01709 CKO_01535
CKO_01709 CKO_01547
CKO_01709 CKO_00540
CKO_01709 CKO_02968
CKO_01709 CKO_00329
CKO_01709 CKO_00493
CKO_01709 CKO_02679
CKO_01709 CKO_01110
CKO_01709 CKO_03410
CKO_01709 CKO_04134
CKO_01709 CKO_01425
CKO_01713 CKO_00251
CKO_01713 CKO_03055
CKO_01713 CKO_01783
CKO_01713 CKO_01715
CKO_01713 CKO_01791
CKO_01713 CKO_02184
CKO_01715 CKO_01713
CKO_01715 CKO_00251
CKO_01715 CKO_01783
CKO_01721 CKO_03064
CKO_01721 CKO_00528
CKO_01725 CKO_05061
CKO_01725 CKO_00108
CKO_01725 CKO_03043
CKO_01725 CKO_02287
CKO_01725 CKO_03307
CKO_01725 CKO_03304
CKO_01725 CKO_01517
CKO_01725 CKO_03038
CKO_01725 CKO_01448
CKO_01725 CKO_00661
CKO_01725 CKO_03848
CKO_01725 CKO_04514
CKO_01725 CKO_01429
CKO_01725 CKO_04825
CKO_01725 CKO_00011
CKO_01725 CKO_03300
CKO_01725 CKO_03717
CKO_01725 CKO_04641
CKO_01725 CKO_03301
CKO_01725 CKO_02209
CKO_01725 CKO_01709
CKO_01725 CKO_01535
CKO_01725 CKO_01547
CKO_01725 CKO_03259
CKO_01725 CKO_00013
CKO_01725 CKO_00107
CKO_01725 CKO_01110
CKO_01725 CKO_04134
CKO_01725 CKO_01425
CKO_01725 CKO_02168
CKO_01725 CKO_03306
CKO_01725 CKO_00332
CKO_01728 CKO_04811
CKO_01728 CKO_03921
CKO_01728 CKO_02386
CKO_01735 CKO_03209
CKO_01735 CKO_01738
CKO_01736 CKO_04956
CKO_01736 CKO_04379
CKO_01736 CKO_04868
CKO_01736 CKO_02271
CKO_01736 CKO_03826
CKO_01736 CKO_00485
CKO_01736 CKO_01647
CKO_01736 CKO_04322
CKO_01738 CKO_03209
CKO_01738 CKO_01735
CKO_01740 CKO_01741
CKO_01740 CKO_03804
CKO_01740 CKO_01858
CKO_01740 CKO_04082
CKO_01741 CKO_01740
CKO_01745 CKO_00941
CKO_01748 CKO_02947
CKO_01748 CKO_04295
CKO_01748 CKO_03075
CKO_01748 CKO_03085
CKO_01748 CKO_00330
CKO_01748 CKO_04309
CKO_01748 CKO_05055
CKO_01748 CKO_03788
CKO_01748 CKO_00492
CKO_01748 CKO_01624
CKO_01748 CKO_04530
CKO_01748 CKO_03598
CKO_01748 CKO_03797
CKO_01748 CKO_00614
CKO_01748 CKO_02777
CKO_01748 CKO_00687
CKO_01748 CKO_04059
CKO_01748 CKO_03378
CKO_01748 CKO_00493
CKO_01748 CKO_00329
CKO_01748 CKO_04537
CKO_01748 CKO_03893
CKO_01748 CKO_04536
CKO_01753 CKO_05007
CKO_01753 CKO_00756
CKO_01753 CKO_03736
CKO_01753 CKO_04493
CKO_01753 CKO_03782
CKO_01753 CKO_04220
CKO_01753 CKO_01575
CKO_01753 CKO_04219
CKO_01753 CKO_04280
CKO_01753 CKO_00609
CKO_01753 CKO_04807
CKO_01753 CKO_04968
CKO_01758 CKO_00292
CKO_01759 CKO_00292
CKO_01759 CKO_03893
CKO_01759 CKO_00375
CKO_01759 CKO_04070
CKO_01759 CKO_04071
CKO_01759 CKO_00412
CKO_01759 CKO_01801
CKO_01759 CKO_04265
CKO_01761 CKO_02999
CKO_01761 CKO_01762
CKO_01761 CKO_00377
CKO_01761 CKO_01763
CKO_01761 CKO_00299
CKO_01761 CKO_03430
CKO_01761 CKO_03000
CKO_01762 CKO_01763
CKO_01762 CKO_03430
CKO_01762 CKO_03000
CKO_01762 CKO_02999
CKO_01762 CKO_00377
CKO_01762 CKO_01761
CKO_01762 CKO_00299
CKO_01763 CKO_02999
CKO_01763 CKO_01762
CKO_01763 CKO_00377
CKO_01763 CKO_01761
CKO_01763 CKO_03000
CKO_01763 CKO_00299
CKO_01763 CKO_03430
CKO_01765 CKO_01611
CKO_01765 CKO_03937
CKO_01765 CKO_01610
CKO_01765 CKO_03396
CKO_01765 CKO_02990
CKO_01765 CKO_03031
CKO_01765 CKO_02517
CKO_01770 CKO_04622
CKO_01770 CKO_02952
CKO_01770 CKO_01448
CKO_01770 CKO_04620
CKO_01770 CKO_01772
CKO_01770 CKO_01789
CKO_01770 CKO_02042
CKO_01770 CKO_03140
CKO_01770 CKO_01543
CKO_01771 CKO_01774
CKO_01771 CKO_01773
CKO_01772 CKO_01770
CKO_01772 CKO_01774
CKO_01773 CKO_04316
CKO_01773 CKO_03555
CKO_01773 CKO_01771
CKO_01773 CKO_03034
CKO_01774 CKO_01772
CKO_01774 CKO_04183
CKO_01774 CKO_01448
CKO_01774 CKO_01771
CKO_01774 CKO_03036
CKO_01774 CKO_03037
CKO_01783 CKO_02139
CKO_01783 CKO_01713
CKO_01783 CKO_00251
CKO_01783 CKO_03848
CKO_01783 CKO_01695
CKO_01783 CKO_00379
CKO_01783 CKO_03055
CKO_01783 CKO_01715
CKO_01783 CKO_01707
CKO_01783 CKO_04119
CKO_01783 CKO_01026
CKO_01783 CKO_04116
CKO_01783 CKO_04539
CKO_01783 CKO_00261
CKO_01783 CKO_04402
CKO_01783 CKO_01629
CKO_01783 CKO_04844
CKO_01783 CKO_03454
CKO_01783 CKO_02713
CKO_01783 CKO_02124
CKO_01783 CKO_01547
CKO_01783 CKO_02283
CKO_01783 CKO_00369
CKO_01783 CKO_02126
CKO_01783 CKO_02342
CKO_01783 CKO_02809
CKO_01783 CKO_04117
CKO_01789 CKO_00505
CKO_01789 CKO_01543
CKO_01789 CKO_04641
CKO_01789 CKO_00565
CKO_01789 CKO_03140
CKO_01789 CKO_04268
CKO_01789 CKO_04266
CKO_01789 CKO_04868
CKO_01789 CKO_04269
CKO_01789 CKO_04622
CKO_01789 CKO_04293
CKO_01789 CKO_01478
CKO_01789 CKO_00396
CKO_01789 CKO_04183
CKO_01789 CKO_04620
CKO_01789 CKO_04790
CKO_01789 CKO_02359
CKO_01789 CKO_03556
CKO_01789 CKO_02418
CKO_01789 CKO_03814
CKO_01789 CKO_03852
CKO_01789 CKO_01770
CKO_01789 CKO_04038
CKO_01789 CKO_02042
CKO_01789 CKO_02439
CKO_01789 CKO_04789
CKO_01789 CKO_04825
CKO_01789 CKO_01293
CKO_01789 CKO_03256
CKO_01789 CKO_02952
CKO_01789 CKO_02206
CKO_01789 CKO_03854
CKO_01789 CKO_02434
CKO_01789 CKO_02139
CKO_01789 CKO_01835
CKO_01789 CKO_02416
CKO_01791 CKO_03585
CKO_01791 CKO_01713
CKO_01791 CKO_02184
CKO_01791 CKO_05047
CKO_01796 CKO_00084
CKO_01796 CKO_04332
CKO_01796 CKO_03563
CKO_01796 CKO_02490
CKO_01796 CKO_03230
CKO_01796 CKO_03894
CKO_01796 CKO_04574
CKO_01796 CKO_00208
CKO_01796 CKO_02359
CKO_01796 CKO_03562
CKO_01796 CKO_03054
CKO_01796 CKO_02139
CKO_01796 CKO_03696
CKO_01796 CKO_02076
CKO_01796 CKO_03385
CKO_01796 CKO_03657
CKO_01797 CKO_03407
CKO_01797 CKO_02134
CKO_01800 CKO_03893
CKO_01800 CKO_00435
CKO_01800 CKO_01450
CKO_01800 CKO_00492
CKO_01800 CKO_03079
CKO_01800 CKO_03797
CKO_01800 CKO_05127
CKO_01800 CKO_00330
CKO_01800 CKO_03410
CKO_01800 CKO_03243
CKO_01800 CKO_01113
CKO_01800 CKO_00687
CKO_01800 CKO_03378
CKO_01800 CKO_00493
CKO_01800 CKO_00329
CKO_01800 CKO_04296
CKO_01800 CKO_04309
CKO_01800 CKO_04295
CKO_01800 CKO_01116
CKO_01801 CKO_01116
CKO_01801 CKO_04538
CKO_01801 CKO_03243
CKO_01801 CKO_00292
CKO_01801 CKO_02471
CKO_01801 CKO_00492
CKO_01801 CKO_00375
CKO_01801 CKO_04265
CKO_01801 CKO_03410
CKO_01801 CKO_01759
CKO_01801 CKO_03797
CKO_01801 CKO_05127
CKO_01801 CKO_04071
CKO_01801 CKO_03378
CKO_01801 CKO_00330
CKO_01801 CKO_00412
CKO_01801 CKO_00687
CKO_01801 CKO_00493
CKO_01801 CKO_01628
CKO_01801 CKO_00329
CKO_01801 CKO_04309
CKO_01801 CKO_03893
CKO_01801 CKO_01957
CKO_01801 CKO_04295
CKO_01801 CKO_01113
CKO_01821 CKO_03118
CKO_01821 CKO_04641
CKO_01821 CKO_04825
CKO_01821 CKO_03119
CKO_01821 CKO_03800
CKO_01821 CKO_04514
CKO_01821 CKO_03116
CKO_01821 CKO_00565
CKO_01821 CKO_01621
CKO_01821 CKO_03038
CKO_01821 CKO_02424
CKO_01821 CKO_01310
CKO_01821 CKO_02287
CKO_01821 CKO_00636
CKO_01821 CKO_03043
CKO_01821 CKO_03117
CKO_01821 CKO_03906
CKO_01821 CKO_01517
CKO_01821 CKO_01623
CKO_01821 CKO_03803
CKO_01821 CKO_03749
CKO_01821 CKO_02168
CKO_01821 CKO_00332
CKO_01835 CKO_03256
CKO_01835 CKO_04646
CKO_01835 CKO_00505
CKO_01835 CKO_01789
CKO_01835 CKO_03034
CKO_01835 CKO_04622
CKO_01835 CKO_02363
CKO_01835 CKO_01545
CKO_01835 CKO_04620
CKO_01835 CKO_01840
CKO_01835 CKO_00208
CKO_01835 CKO_04008
CKO_01835 CKO_03252
CKO_01835 CKO_01358
CKO_01835 CKO_03854
CKO_01835 CKO_02139
CKO_01835 CKO_02434
CKO_01835 CKO_03696
CKO_01838 CKO_02097
CKO_01840 CKO_04105
CKO_01840 CKO_00760
CKO_01840 CKO_03034
CKO_01840 CKO_02669
CKO_01840 CKO_03657
CKO_01840 CKO_03418
CKO_01840 CKO_04825
CKO_01840 CKO_04641
CKO_01840 CKO_00565
CKO_01840 CKO_02675
CKO_01840 CKO_02680
CKO_01840 CKO_04136
CKO_01840 CKO_00848
CKO_01840 CKO_02983
CKO_01840 CKO_02439
CKO_01840 CKO_03854
CKO_01840 CKO_01835
CKO_01840 CKO_00762
CKO_01840 CKO_02434
CKO_01840 CKO_03696
CKO_01840 CKO_00311
CKO_01858 CKO_01740
CKO_01858 CKO_03804
CKO_01858 CKO_04082
CKO_01922 CKO_01923
CKO_01923 CKO_01922
CKO_01927 CKO_01929
CKO_01927 CKO_01928
CKO_01927 CKO_01930
CKO_01928 CKO_01929
CKO_01928 CKO_01930
CKO_01928 CKO_01927
CKO_01929 CKO_01927
CKO_01929 CKO_01928
CKO_01929 CKO_01930
CKO_01930 CKO_01927
CKO_01930 CKO_01928
CKO_01930 CKO_01929
CKO_01932 CKO_01949
CKO_01932 CKO_02485
CKO_01932 CKO_02217
CKO_01932 CKO_04626
CKO_01932 CKO_02487
CKO_01932 CKO_00359
CKO_01932 CKO_00222
CKO_01933 CKO_01935
CKO_01933 CKO_01934
CKO_01934 CKO_01935
CKO_01934 CKO_01933
CKO_01935 CKO_01934
CKO_01935 CKO_01933
CKO_01946 CKO_04950
CKO_01949 CKO_03266
CKO_01949 CKO_01932
CKO_01949 CKO_03666
CKO_01949 CKO_00351
CKO_01949 CKO_02217
CKO_01949 CKO_01652
CKO_01949 CKO_04055
CKO_01950 CKO_02744
CKO_01950 CKO_02993
CKO_01957 CKO_00687
CKO_01957 CKO_03378
CKO_01957 CKO_01628
CKO_01957 CKO_00493
CKO_01957 CKO_00329
CKO_01957 CKO_03410
CKO_01957 CKO_04309
CKO_01957 CKO_04538
CKO_01957 CKO_01801
CKO_01957 CKO_00377
CKO_01957 CKO_00412
CKO_01957 CKO_01116
CKO_01957 CKO_02471
CKO_01957 CKO_00492
CKO_01957 CKO_03243
CKO_01957 CKO_00375
CKO_01957 CKO_05127
CKO_01957 CKO_03797
CKO_01957 CKO_00330
CKO_01957 CKO_03893
CKO_01957 CKO_04295
CKO_01957 CKO_01113
CKO_01959 CKO_03580
CKO_01959 CKO_00716
CKO_01959 CKO_01709
CKO_01959 CKO_03151
CKO_01959 CKO_03207
CKO_01959 CKO_01124
CKO_01959 CKO_03182
CKO_01959 CKO_00265
CKO_01959 CKO_03421
CKO_01959 CKO_00047
CKO_01959 CKO_03541
CKO_01959 CKO_02679
CKO_01959 CKO_01110
CKO_01959 CKO_02968
CKO_01959 CKO_02516
CKO_01960 CKO_04194
CKO_01960 CKO_03418
CKO_01960 CKO_00541
CKO_01960 CKO_00540
CKO_01960 CKO_05097
CKO_01960 CKO_04025
CKO_01960 CKO_04105
CKO_01960 CKO_00265
CKO_01960 CKO_02669
CKO_01960 CKO_00504
CKO_01960 CKO_01317
CKO_01960 CKO_04024
CKO_01962 CKO_01168
CKO_01962 CKO_01339
CKO_01962 CKO_00370
CKO_01962 CKO_04782
CKO_01962 CKO_04578
CKO_01963 CKO_04923
CKO_01963 CKO_02530
CKO_01963 CKO_01965
CKO_01963 CKO_02528
CKO_01963 CKO_04921
CKO_01963 CKO_01967
CKO_01963 CKO_00462
CKO_01963 CKO_03730
CKO_01963 CKO_01375
CKO_01963 CKO_04924
CKO_01963 CKO_02351
CKO_01963 CKO_01966
CKO_01963 CKO_00866
CKO_01965 CKO_04921
CKO_01965 CKO_01967
CKO_01965 CKO_00462
CKO_01965 CKO_03186
CKO_01965 CKO_04923
CKO_01965 CKO_02114
CKO_01965 CKO_03730
CKO_01965 CKO_04924
CKO_01965 CKO_01963
CKO_01966 CKO_03181
CKO_01966 CKO_04667
CKO_01966 CKO_04921
CKO_01966 CKO_01967
CKO_01966 CKO_00462
CKO_01966 CKO_04924
CKO_01966 CKO_00470
CKO_01966 CKO_01963
CKO_01966 CKO_00866
CKO_01966 CKO_04666
CKO_01967 CKO_01425
CKO_01967 CKO_00462
CKO_01967 CKO_03730
CKO_01967 CKO_03258
CKO_01967 CKO_04924
CKO_01967 CKO_01966
CKO_01967 CKO_00470
CKO_01967 CKO_02439
CKO_01967 CKO_01963
CKO_01967 CKO_04923
CKO_01967 CKO_03181
CKO_01967 CKO_04667
CKO_01967 CKO_01965
CKO_01967 CKO_04921
CKO_01967 CKO_00866
CKO_01967 CKO_04666
CKO_01968 CKO_03874
CKO_01968 CKO_04411
CKO_01968 CKO_05065
CKO_01968 CKO_04449
CKO_01968 CKO_00534
CKO_01968 CKO_00535
CKO_01968 CKO_03072
CKO_01968 CKO_04845
CKO_01968 CKO_00536
CKO_01975 CKO_01372
CKO_01975 CKO_01664
CKO_01975 CKO_01177
CKO_01975 CKO_00522
CKO_01975 CKO_00050
CKO_01975 CKO_05101
CKO_01975 CKO_04444
CKO_01976 CKO_02872
CKO_01977 CKO_02873
CKO_01979 CKO_02875
CKO_01980 CKO_02876
CKO_01981 CKO_02877
CKO_01982 CKO_02878
CKO_01983 CKO_02879
CKO_01984 CKO_02880
CKO_01985 CKO_02881
CKO_01986 CKO_02882
CKO_01987 CKO_02883
CKO_01988 CKO_02885
CKO_01989 CKO_02886
CKO_02001 CKO_03563
CKO_02001 CKO_02123
CKO_02001 CKO_03586
CKO_02001 CKO_03562
CKO_02001 CKO_00943
CKO_02012 CKO_05090
CKO_02012 CKO_01109
CKO_02021 CKO_02338
CKO_02021 CKO_00223
CKO_02021 CKO_01361
CKO_02021 CKO_01326
CKO_02021 CKO_02743
CKO_02036 CKO_03905
CKO_02036 CKO_00111
CKO_02036 CKO_01448
CKO_02036 CKO_00021
CKO_02036 CKO_04522
CKO_02036 CKO_04512
CKO_02036 CKO_04517
CKO_02036 CKO_01166
CKO_02036 CKO_01336
CKO_02036 CKO_04154
CKO_02036 CKO_00633
CKO_02036 CKO_01116
CKO_02036 CKO_03906
CKO_02036 CKO_04521
CKO_02036 CKO_04140
CKO_02036 CKO_04806
CKO_02036 CKO_01663
CKO_02036 CKO_01337
CKO_02042 CKO_02139
CKO_02042 CKO_02416
CKO_02042 CKO_03256
CKO_02042 CKO_02952
CKO_02042 CKO_04868
CKO_02042 CKO_02785
CKO_02042 CKO_02732
CKO_02042 CKO_01789
CKO_02042 CKO_03140
CKO_02042 CKO_04268
CKO_02042 CKO_01543
CKO_02042 CKO_04622
CKO_02042 CKO_02729
CKO_02042 CKO_04269
CKO_02042 CKO_04266
CKO_02042 CKO_01478
CKO_02042 CKO_00396
CKO_02042 CKO_04620
CKO_02042 CKO_02930
CKO_02042 CKO_02359
CKO_02042 CKO_02418
CKO_02042 CKO_03852
CKO_02042 CKO_01770
CKO_02042 CKO_04038
CKO_02042 CKO_02953
CKO_02042 CKO_02731
CKO_02047 CKO_00176
CKO_02047 CKO_03618
CKO_02049 CKO_02379
CKO_02049 CKO_00745
CKO_02049 CKO_03578
CKO_02049 CKO_02471
CKO_02049 CKO_01314
CKO_02049 CKO_04849
CKO_02049 CKO_04838
CKO_02049 CKO_00412
CKO_02049 CKO_04847
CKO_02074 CKO_02812
CKO_02074 CKO_02811
CKO_02074 CKO_02075
CKO_02074 CKO_02809
CKO_02074 CKO_02810
CKO_02075 CKO_02074
CKO_02075 CKO_02809
CKO_02075 CKO_02812
CKO_02075 CKO_02810
CKO_02075 CKO_02811
CKO_02076 CKO_02490
CKO_02076 CKO_03230
CKO_02076 CKO_03657
CKO_02076 CKO_03385
CKO_02076 CKO_04574
CKO_02076 CKO_03894
CKO_02076 CKO_00208
CKO_02076 CKO_02359
CKO_02076 CKO_03563
CKO_02076 CKO_04332
CKO_02076 CKO_03562
CKO_02076 CKO_01796
CKO_02076 CKO_03054
CKO_02076 CKO_02139
CKO_02076 CKO_03696
CKO_02076 CKO_00084
CKO_02077 CKO_02139
CKO_02089 CKO_02090
CKO_02090 CKO_02089
CKO_02090 CKO_02091
CKO_02091 CKO_02090
CKO_02097 CKO_01838
CKO_02097 CKO_04751
CKO_02098 CKO_00871
CKO_02098 CKO_00337
CKO_02098 CKO_03816
CKO_02098 CKO_05043
CKO_02098 CKO_00497
CKO_02098 CKO_02209
CKO_02104 CKO_04406
CKO_02104 CKO_03049
CKO_02104 CKO_04473
CKO_02104 CKO_03848
CKO_02104 CKO_01547
CKO_02114 CKO_01375
CKO_02114 CKO_03730
CKO_02114 CKO_04923
CKO_02114 CKO_03186
CKO_02114 CKO_01965
CKO_02123 CKO_00943
CKO_02123 CKO_05100
CKO_02123 CKO_03586
CKO_02123 CKO_02001
CKO_02124 CKO_01783
CKO_02124 CKO_00261
CKO_02124 CKO_02127
CKO_02124 CKO_04844
CKO_02124 CKO_02125
CKO_02124 CKO_03367
CKO_02124 CKO_02128
CKO_02124 CKO_04119
CKO_02124 CKO_02809
CKO_02124 CKO_04116
CKO_02124 CKO_02126
CKO_02124 CKO_04117
CKO_02125 CKO_02126
CKO_02125 CKO_02127
CKO_02125 CKO_02124
CKO_02125 CKO_02128
CKO_02126 CKO_00261
CKO_02126 CKO_02809
CKO_02126 CKO_04117
CKO_02126 CKO_01783
CKO_02126 CKO_02127
CKO_02126 CKO_04844
CKO_02126 CKO_02125
CKO_02126 CKO_04116
CKO_02126 CKO_02124
CKO_02126 CKO_00185
CKO_02126 CKO_02128
CKO_02126 CKO_04119
CKO_02127 CKO_02125
CKO_02127 CKO_02124
CKO_02127 CKO_02128
CKO_02127 CKO_02126
CKO_02128 CKO_02127
CKO_02128 CKO_02125
CKO_02128 CKO_02124
CKO_02128 CKO_02126
CKO_02129 CKO_03539
CKO_02129 CKO_00258
CKO_02129 CKO_02959
CKO_02129 CKO_00369
CKO_02129 CKO_04038
CKO_02129 CKO_00296
CKO_02129 CKO_00379
CKO_02129 CKO_02139
CKO_02129 CKO_00237
CKO_02129 CKO_01707
CKO_02129 CKO_04539
CKO_02129 CKO_04402
CKO_02129 CKO_01629
CKO_02129 CKO_04868
CKO_02129 CKO_03454
CKO_02129 CKO_02713
CKO_02129 CKO_04322
CKO_02134 CKO_03418
CKO_02134 CKO_03267
CKO_02134 CKO_04051
CKO_02134 CKO_04105
CKO_02134 CKO_03407
CKO_02134 CKO_02669
CKO_02134 CKO_02990
CKO_02134 CKO_03396
CKO_02134 CKO_01797
CKO_02134 CKO_02517
CKO_02139 CKO_02568
CKO_02139 CKO_03657
CKO_02139 CKO_03385
CKO_02139 CKO_00379
CKO_02139 CKO_03848
CKO_02139 CKO_03050
CKO_02139 CKO_04825
CKO_02139 CKO_04641
CKO_02139 CKO_00565
CKO_02139 CKO_01621
CKO_02139 CKO_04332
CKO_02139 CKO_02435
CKO_02139 CKO_03539
CKO_02139 CKO_03563
CKO_02139 CKO_00505
CKO_02139 CKO_01707
CKO_02139 CKO_03855
CKO_02139 CKO_02129
CKO_02139 CKO_02424
CKO_02139 CKO_03038
CKO_02139 CKO_01789
CKO_02139 CKO_03919
CKO_02139 CKO_03680
CKO_02139 CKO_01796
CKO_02139 CKO_04539
CKO_02139 CKO_04402
CKO_02139 CKO_01629
CKO_02139 CKO_01783
CKO_02139 CKO_00261
CKO_02139 CKO_02077
CKO_02139 CKO_00084
CKO_02139 CKO_02437
CKO_02139 CKO_00525
CKO_02139 CKO_04622
CKO_02139 CKO_03678
CKO_02139 CKO_02438
CKO_02139 CKO_03454
CKO_02139 CKO_02490
CKO_02139 CKO_00258
CKO_02139 CKO_04183
CKO_02139 CKO_02713
CKO_02139 CKO_03230
CKO_02139 CKO_04620
CKO_02139 CKO_03894
CKO_02139 CKO_04574
CKO_02139 CKO_03467
CKO_02139 CKO_05096
CKO_02139 CKO_03876
CKO_02139 CKO_02359
CKO_02139 CKO_00208
CKO_02139 CKO_02959
CKO_02139 CKO_01547
CKO_02139 CKO_00369
CKO_02139 CKO_03679
CKO_02139 CKO_01623
CKO_02139 CKO_01193
CKO_02139 CKO_02434
CKO_02139 CKO_03562
CKO_02139 CKO_03749
CKO_02139 CKO_03920
CKO_02139 CKO_04038
CKO_02139 CKO_00296
CKO_02139 CKO_02439
CKO_02139 CKO_02042
CKO_02139 CKO_03681
CKO_02139 CKO_03054
CKO_02139 CKO_03854
CKO_02139 CKO_02436
CKO_02139 CKO_01835
CKO_02139 CKO_00764
CKO_02139 CKO_03696
CKO_02139 CKO_02076
