Htur_0003 Htur_3509
Htur_2769 Htur_1437
Htur_2769 Htur_2762
Htur_2769 Htur_0801
Htur_2769 Htur_1975
Htur_2769 Htur_3034
Htur_2769 Htur_1985
Htur_2769 Htur_2489
Htur_2769 Htur_1605
Htur_2769 Htur_2768
Htur_2769 Htur_1442
Htur_2769 Htur_0734
Htur_2769 Htur_1986
Htur_2769 Htur_1604
Htur_2769 Htur_2767
Htur_2769 Htur_3597
Htur_2769 Htur_1438
Htur_2769 Htur_2770
Htur_2769 Htur_0844
Htur_2769 Htur_2471
Htur_2769 Htur_1443
Htur_2769 Htur_2937
Htur_2769 Htur_2877
Htur_2769 Htur_3596
Htur_2769 Htur_3008
Htur_2770 Htur_2877
Htur_2770 Htur_2489
Htur_2770 Htur_3595
Htur_2770 Htur_1985
Htur_2770 Htur_1946
Htur_2770 Htur_1729
Htur_2770 Htur_1711
Htur_2770 Htur_2768
Htur_2770 Htur_0844
Htur_2770 Htur_2471
Htur_2770 Htur_1926
Htur_2770 Htur_1443
Htur_2770 Htur_1607
Htur_2770 Htur_2062
Htur_2770 Htur_1099
Htur_2770 Htur_1364
Htur_2770 Htur_3596
Htur_2770 Htur_3008
Htur_2770 Htur_0011
Htur_2770 Htur_0978
Htur_2770 Htur_2061
Htur_2770 Htur_2345
Htur_2770 Htur_1328
Htur_2770 Htur_0896
Htur_2770 Htur_1440
Htur_2770 Htur_0801
Htur_2770 Htur_2764
Htur_2770 Htur_2686
Htur_2770 Htur_1975
Htur_2770 Htur_1437
Htur_2770 Htur_0976
Htur_2770 Htur_2765
Htur_2770 Htur_2769
Htur_2770 Htur_1605
Htur_2770 Htur_1442
Htur_2770 Htur_2114
Htur_2770 Htur_0734
Htur_2770 Htur_1604
Htur_2770 Htur_3597
Htur_2770 Htur_1438
Htur_2770 Htur_1986
Htur_2781 Htur_1222
Htur_2781 Htur_3026
Htur_2781 Htur_2413
Htur_2783 Htur_2583
Htur_2783 Htur_0087
Htur_2783 Htur_2203
Htur_2784 Htur_1904
Htur_2784 Htur_1166
Htur_2784 Htur_0853
Htur_2790 Htur_0884
Htur_2790 Htur_1489
Htur_2790 Htur_3149
Htur_2790 Htur_2490
Htur_2790 Htur_2004
Htur_2790 Htur_3627
Htur_2790 Htur_1422
Htur_2790 Htur_0761
Htur_2790 Htur_1478
Htur_2790 Htur_0786
Htur_2790 Htur_2252
Htur_2790 Htur_0785
Htur_2790 Htur_0041
Htur_2790 Htur_1791
Htur_2790 Htur_3153
Htur_2790 Htur_1901
Htur_2791 Htur_1594
Htur_2791 Htur_2811
Htur_2791 Htur_1158
Htur_2791 Htur_1153
Htur_2791 Htur_1592
Htur_2791 Htur_1074
Htur_2791 Htur_3198
Htur_2791 Htur_2942
Htur_2791 Htur_1593
Htur_2791 Htur_3015
Htur_2793 Htur_1442
Htur_2793 Htur_3594
Htur_2793 Htur_1607
Htur_2793 Htur_1364
Htur_2793 Htur_2738
Htur_2793 Htur_2686
Htur_2793 Htur_3034
Htur_2793 Htur_3212
Htur_2793 Htur_0256
Htur_2793 Htur_2937
Htur_2793 Htur_1443
Htur_2805 Htur_3599
Htur_2811 Htur_1121
Htur_2811 Htur_0241
Htur_2811 Htur_2055
Htur_2811 Htur_0222
Htur_2811 Htur_3036
Htur_2811 Htur_2791
Htur_2811 Htur_1594
Htur_2811 Htur_1510
Htur_2811 Htur_1153
Htur_2811 Htur_1158
Htur_2811 Htur_2313
Htur_2811 Htur_1985
Htur_2811 Htur_3212
Htur_2811 Htur_2209
Htur_2811 Htur_0525
Htur_2811 Htur_3198
Htur_2811 Htur_1170
Htur_2811 Htur_2855
Htur_2811 Htur_0256
Htur_2811 Htur_3039
Htur_2811 Htur_1074
Htur_2811 Htur_0547
Htur_2811 Htur_2942
Htur_2811 Htur_2054
Htur_2811 Htur_1986
Htur_2811 Htur_3728
Htur_2811 Htur_1983
Htur_2811 Htur_0498
Htur_2811 Htur_1593
Htur_2811 Htur_3133
Htur_2811 Htur_3469
Htur_2811 Htur_3594
Htur_2811 Htur_3015
Htur_2811 Htur_0174
Htur_2811 Htur_2537
Htur_2811 Htur_1200
Htur_2811 Htur_2314
Htur_2811 Htur_2738
Htur_2833 Htur_2837
Htur_2833 Htur_2835
Htur_2833 Htur_2316
Htur_2833 Htur_2838
Htur_2834 Htur_2835
Htur_2834 Htur_2316
Htur_2834 Htur_2836
Htur_2835 Htur_2834
Htur_2835 Htur_2833
Htur_2836 Htur_2834
Htur_2837 Htur_2833
Htur_2838 Htur_2316
Htur_2838 Htur_2833
Htur_2855 Htur_3087
Htur_2855 Htur_2811
Htur_2855 Htur_1649
Htur_2855 Htur_1153
Htur_2855 Htur_1158
Htur_2855 Htur_0170
Htur_2855 Htur_0169
Htur_2855 Htur_1074
Htur_2855 Htur_2942
Htur_2855 Htur_3626
Htur_2855 Htur_1650
Htur_2855 Htur_2452
Htur_2855 Htur_3015
Htur_2867 Htur_0525
Htur_2867 Htur_3740
Htur_2867 Htur_2363
Htur_2867 Htur_0498
Htur_2867 Htur_1200
Htur_2867 Htur_1907
Htur_2877 Htur_0801
Htur_2877 Htur_2762
Htur_2877 Htur_1443
Htur_2877 Htur_2937
Htur_2877 Htur_3008
Htur_2877 Htur_3596
Htur_2877 Htur_3034
Htur_2877 Htur_1975
Htur_2877 Htur_1437
Htur_2877 Htur_1985
Htur_2877 Htur_2489
Htur_2877 Htur_2769
Htur_2877 Htur_1605
Htur_2877 Htur_1442
Htur_2877 Htur_0734
Htur_2877 Htur_1604
Htur_2877 Htur_2767
Htur_2877 Htur_3597
Htur_2877 Htur_1438
Htur_2877 Htur_1986
Htur_2877 Htur_2770
Htur_2877 Htur_2768
Htur_2877 Htur_0844
Htur_2877 Htur_2471
Htur_2886 Htur_2897
Htur_2886 Htur_2888
Htur_2886 Htur_2887
Htur_2886 Htur_2890
Htur_2887 Htur_2888
Htur_2887 Htur_2897
Htur_2887 Htur_2890
Htur_2887 Htur_2886
Htur_2888 Htur_2887
Htur_2888 Htur_2897
Htur_2888 Htur_2886
Htur_2888 Htur_2890
Htur_2890 Htur_2888
Htur_2890 Htur_2886
Htur_2890 Htur_2887
Htur_2891 Htur_3307
Htur_2891 Htur_1320
Htur_2891 Htur_1563
Htur_2891 Htur_2892
Htur_2891 Htur_1738
Htur_2891 Htur_1740
Htur_2891 Htur_2894
Htur_2891 Htur_1321
Htur_2891 Htur_1318
Htur_2891 Htur_1560
Htur_2891 Htur_1562
Htur_2891 Htur_2893
Htur_2891 Htur_1561
Htur_2891 Htur_1739
Htur_2892 Htur_3307
Htur_2892 Htur_1320
Htur_2892 Htur_1737
Htur_2892 Htur_1740
Htur_2892 Htur_2894
Htur_2892 Htur_1560
Htur_2892 Htur_1564
Htur_2892 Htur_1317
Htur_2892 Htur_1562
Htur_2892 Htur_1561
Htur_2892 Htur_2893
Htur_2892 Htur_1321
Htur_2892 Htur_1739
Htur_2892 Htur_2891
Htur_2893 Htur_3307
Htur_2893 Htur_1320
Htur_2893 Htur_2894
Htur_2893 Htur_1737
Htur_2893 Htur_1563
Htur_2893 Htur_2892
Htur_2893 Htur_1738
Htur_2893 Htur_1740
Htur_2893 Htur_1318
Htur_2893 Htur_1560
Htur_2893 Htur_1317
Htur_2893 Htur_1564
Htur_2893 Htur_1562
Htur_2893 Htur_1321
Htur_2893 Htur_1561
Htur_2893 Htur_2891
Htur_2893 Htur_1739
Htur_2894 Htur_1564
Htur_2894 Htur_1317
Htur_2894 Htur_1563
Htur_2894 Htur_1320
Htur_2894 Htur_1562
Htur_2894 Htur_1737
Htur_2894 Htur_2892
Htur_2894 Htur_1561
Htur_2894 Htur_2893
Htur_2894 Htur_1738
Htur_2894 Htur_2891
Htur_2894 Htur_1740
Htur_2894 Htur_1318
Htur_2894 Htur_1739
Htur_2897 Htur_2888
Htur_2897 Htur_2887
Htur_2897 Htur_2886
Htur_2902 Htur_1657
Htur_2902 Htur_2345
Htur_2902 Htur_2344
Htur_2902 Htur_1711
Htur_2902 Htur_1307
Htur_2902 Htur_1926
Htur_2902 Htur_0918
Htur_2902 Htur_1610
Htur_2902 Htur_0896
Htur_2902 Htur_0474
Htur_2927 Htur_2937
Htur_2927 Htur_3169
Htur_2927 Htur_3034
Htur_2927 Htur_3310
Htur_2927 Htur_0319
Htur_2929 Htur_0496
Htur_2929 Htur_2207
Htur_2930 Htur_1886
Htur_2930 Htur_0818
Htur_2930 Htur_0213
Htur_2930 Htur_0214
Htur_2935 Htur_0498
Htur_2935 Htur_1072
Htur_2935 Htur_1200
Htur_2935 Htur_2675
Htur_2935 Htur_0805
Htur_2935 Htur_1159
Htur_2935 Htur_0525
Htur_2935 Htur_1690
Htur_2937 Htur_3184
Htur_2937 Htur_2762
Htur_2937 Htur_2396
Htur_2937 Htur_2686
Htur_2937 Htur_3034
Htur_2937 Htur_2769
Htur_2937 Htur_0628
Htur_2937 Htur_0734
Htur_2937 Htur_1442
Htur_2937 Htur_2793
Htur_2937 Htur_1701
Htur_2937 Htur_3747
Htur_2937 Htur_1508
Htur_2937 Htur_2432
Htur_2937 Htur_0147
Htur_2937 Htur_2768
Htur_2937 Htur_2395
Htur_2937 Htur_2927
Htur_2937 Htur_0070
Htur_2937 Htur_0066
Htur_2937 Htur_1443
Htur_2937 Htur_0319
Htur_2937 Htur_0855
Htur_2937 Htur_0854
Htur_2937 Htur_2877
Htur_2937 Htur_1364
Htur_2937 Htur_3291
Htur_2937 Htur_1862
Htur_2937 Htur_3169
Htur_2942 Htur_3728
Htur_2942 Htur_0174
Htur_2942 Htur_1983
Htur_2942 Htur_0498
Htur_2942 Htur_3133
Htur_2942 Htur_1593
Htur_2942 Htur_3594
Htur_2942 Htur_3015
Htur_2942 Htur_2537
Htur_2942 Htur_3469
Htur_2942 Htur_1986
Htur_2942 Htur_1121
Htur_2942 Htur_0241
Htur_2942 Htur_2055
Htur_2942 Htur_0222
Htur_2942 Htur_1594
Htur_2942 Htur_2811
Htur_2942 Htur_2791
Htur_2942 Htur_3036
Htur_2942 Htur_1510
Htur_2942 Htur_1153
Htur_2942 Htur_1158
Htur_2942 Htur_1985
Htur_2942 Htur_2313
Htur_2942 Htur_3212
Htur_2942 Htur_2209
Htur_2942 Htur_0525
Htur_2942 Htur_3198
Htur_2942 Htur_1170
Htur_2942 Htur_2855
Htur_2942 Htur_0256
Htur_2942 Htur_1074
Htur_2942 Htur_3039
Htur_2942 Htur_0547
Htur_2942 Htur_2054
Htur_2942 Htur_1200
Htur_2942 Htur_2314
Htur_2942 Htur_2738
Htur_2944 Htur_1016
Htur_2944 Htur_3081
Htur_2945 Htur_0084
Htur_2960 Htur_2962
Htur_2960 Htur_3191
Htur_2960 Htur_2963
Htur_2960 Htur_2961
Htur_2960 Htur_1744
Htur_2960 Htur_0092
Htur_2960 Htur_3498
Htur_2961 Htur_2960
Htur_2961 Htur_1744
Htur_2961 Htur_2963
Htur_2961 Htur_0092
Htur_2961 Htur_2962
Htur_2961 Htur_3191
Htur_2961 Htur_3498
Htur_2962 Htur_2963
Htur_2962 Htur_3191
Htur_2962 Htur_2960
Htur_2962 Htur_1744
Htur_2962 Htur_0092
Htur_2962 Htur_2961
Htur_2962 Htur_3498
Htur_2963 Htur_2962
Htur_2963 Htur_2960
Htur_2963 Htur_2961
Htur_2982 Htur_3261
Htur_2982 Htur_2116
Htur_2983 Htur_1120
Htur_3008 Htur_1328
Htur_3008 Htur_0801
Htur_3008 Htur_2764
Htur_3008 Htur_1166
Htur_3008 Htur_1437
Htur_3008 Htur_1975
Htur_3008 Htur_3595
Htur_3008 Htur_1985
Htur_3008 Htur_1946
Htur_3008 Htur_2489
Htur_3008 Htur_3212
Htur_3008 Htur_2769
Htur_3008 Htur_1605
Htur_3008 Htur_2765
Htur_3008 Htur_1629
Htur_3008 Htur_0256
Htur_3008 Htur_1442
Htur_3008 Htur_0976
Htur_3008 Htur_0011
Htur_3008 Htur_0734
Htur_3008 Htur_2645
Htur_3008 Htur_1438
Htur_3008 Htur_1986
Htur_3008 Htur_1607
Htur_3008 Htur_1604
Htur_3008 Htur_3597
Htur_3008 Htur_2738
Htur_3008 Htur_1099
Htur_3008 Htur_3596
Htur_3008 Htur_1510
Htur_3008 Htur_0978
Htur_3008 Htur_0751
Htur_3008 Htur_0572
Htur_3008 Htur_1440
Htur_3008 Htur_2768
Htur_3008 Htur_3594
Htur_3008 Htur_2770
Htur_3008 Htur_2471
Htur_3008 Htur_0853
Htur_3008 Htur_0435
Htur_3008 Htur_0844
Htur_3008 Htur_1443
Htur_3008 Htur_2877
Htur_3015 Htur_2537
Htur_3015 Htur_3469
Htur_3015 Htur_0174
Htur_3015 Htur_1200
Htur_3015 Htur_2314
Htur_3015 Htur_2738
Htur_3015 Htur_2055
Htur_3015 Htur_0241
Htur_3015 Htur_2811
Htur_3015 Htur_2658
Htur_3015 Htur_2791
Htur_3015 Htur_1594
Htur_3015 Htur_1153
Htur_3015 Htur_1158
Htur_3015 Htur_2165
Htur_3015 Htur_2855
Htur_3015 Htur_2313
Htur_3015 Htur_0779
Htur_3015 Htur_3212
Htur_3015 Htur_2209
Htur_3015 Htur_0525
Htur_3015 Htur_3198
Htur_3015 Htur_0256
Htur_3015 Htur_1074
Htur_3015 Htur_3039
Htur_3015 Htur_2942
Htur_3015 Htur_2054
Htur_3015 Htur_3296
Htur_3015 Htur_0498
Htur_3015 Htur_1143
Htur_3015 Htur_1224
Htur_3015 Htur_1593
Htur_3015 Htur_3594
Htur_3026 Htur_2413
Htur_3026 Htur_2781
Htur_3026 Htur_1222
Htur_3034 Htur_1508
Htur_3034 Htur_0734
Htur_3034 Htur_1442
Htur_3034 Htur_1701
Htur_3034 Htur_2927
Htur_3034 Htur_2432
Htur_3034 Htur_2793
Htur_3034 Htur_3747
Htur_3034 Htur_2768
Htur_3034 Htur_0147
Htur_3034 Htur_2395
Htur_3034 Htur_0070
Htur_3034 Htur_0066
Htur_3034 Htur_0855
Htur_3034 Htur_0319
Htur_3034 Htur_0854
Htur_3034 Htur_1443
Htur_3034 Htur_2937
Htur_3034 Htur_2877
Htur_3034 Htur_1364
Htur_3034 Htur_3291
Htur_3034 Htur_3169
Htur_3034 Htur_1862
Htur_3034 Htur_3184
Htur_3034 Htur_2762
Htur_3034 Htur_2396
Htur_3034 Htur_2686
Htur_3034 Htur_0628
Htur_3034 Htur_2769
Htur_3036 Htur_1443
Htur_3036 Htur_1812
Htur_3036 Htur_3594
Htur_3036 Htur_3133
Htur_3036 Htur_1607
Htur_3036 Htur_0900
Htur_3036 Htur_1679
Htur_3036 Htur_1121
Htur_3036 Htur_2345
Htur_3036 Htur_2811
Htur_3036 Htur_0896
Htur_3036 Htur_1992
Htur_3036 Htur_1440
Htur_3036 Htur_1510
Htur_3036 Htur_2494
Htur_3036 Htur_1159
Htur_3036 Htur_1158
Htur_3036 Htur_1153
Htur_3036 Htur_0330
Htur_3036 Htur_3383
Htur_3036 Htur_0389
Htur_3036 Htur_1985
Htur_3036 Htur_3595
Htur_3036 Htur_1170
Htur_3036 Htur_3198
Htur_3036 Htur_2310
Htur_3036 Htur_1442
Htur_3036 Htur_1074
Htur_3036 Htur_2942
Htur_3036 Htur_1102
Htur_3036 Htur_1986
Htur_3036 Htur_1729
Htur_3036 Htur_1711
Htur_3036 Htur_3728
Htur_3036 Htur_0529
Htur_3036 Htur_1926
Htur_3036 Htur_1983
Htur_3036 Htur_0786
Htur_3036 Htur_2471
Htur_3038 Htur_3573
Htur_3038 Htur_0242
Htur_3039 Htur_2452
Htur_3039 Htur_3087
Htur_3039 Htur_2811
Htur_3039 Htur_1649
Htur_3039 Htur_0170
Htur_3039 Htur_1158
Htur_3039 Htur_1153
Htur_3039 Htur_0169
Htur_3039 Htur_1074
Htur_3039 Htur_3626
Htur_3039 Htur_2942
Htur_3039 Htur_1650
Htur_3039 Htur_3015
Htur_3045 Htur_1489
Htur_3045 Htur_3149
Htur_3045 Htur_1105
Htur_3045 Htur_1057
Htur_3045 Htur_3627
Htur_3045 Htur_1422
Htur_3045 Htur_0761
Htur_3045 Htur_1478
Htur_3045 Htur_3048
Htur_3045 Htur_1947
Htur_3045 Htur_3745
Htur_3045 Htur_0785
Htur_3045 Htur_0041
Htur_3048 Htur_3045
Htur_3048 Htur_2524
Htur_3048 Htur_1489
Htur_3048 Htur_3149
Htur_3048 Htur_1105
Htur_3048 Htur_3627
Htur_3048 Htur_1422
Htur_3048 Htur_0761
Htur_3048 Htur_1478
Htur_3048 Htur_1947
Htur_3048 Htur_0041
Htur_3069 Htur_0751
Htur_3069 Htur_0572
Htur_3069 Htur_1166
Htur_3069 Htur_1629
Htur_3069 Htur_2645
Htur_3069 Htur_0084
Htur_3069 Htur_0853
Htur_3069 Htur_0435
Htur_3076 Htur_0886
Htur_3081 Htur_1016
Htur_3081 Htur_2944
Htur_3087 Htur_2452
Htur_3087 Htur_0174
Htur_3087 Htur_0182
Htur_3087 Htur_0169
Htur_3087 Htur_0241
Htur_3087 Htur_1649
Htur_3087 Htur_0170
Htur_3087 Htur_0873
Htur_3087 Htur_2855
Htur_3087 Htur_3039
Htur_3087 Htur_3626
Htur_3087 Htur_1650
Htur_3104 Htur_3361
Htur_3105 Htur_1874
Htur_3105 Htur_0464
Htur_3105 Htur_2248
Htur_3105 Htur_2249
Htur_3105 Htur_0463
Htur_3105 Htur_1880
Htur_3105 Htur_1875
Htur_3112 Htur_2437
Htur_3112 Htur_0224
Htur_3133 Htur_1992
Htur_3133 Htur_2811
Htur_3133 Htur_3036
Htur_3133 Htur_0330
Htur_3133 Htur_1038
Htur_3133 Htur_1510
Htur_3133 Htur_2494
Htur_3133 Htur_1159
Htur_3133 Htur_1158
Htur_3133 Htur_1153
Htur_3133 Htur_0654
Htur_3133 Htur_2942
Htur_3133 Htur_3198
Htur_3133 Htur_1170
Htur_3133 Htur_2352
Htur_3133 Htur_0685
Htur_3133 Htur_1074
Htur_3133 Htur_0529
Htur_3133 Htur_1102
Htur_3133 Htur_1121
Htur_3133 Htur_3728
Htur_3133 Htur_1983
Htur_3133 Htur_0786
Htur_3133 Htur_2471
Htur_3133 Htur_1812
Htur_3133 Htur_2351
Htur_3133 Htur_0900
Htur_3149 Htur_0884
Htur_3149 Htur_3045
Htur_3149 Htur_2490
Htur_3149 Htur_1489
Htur_3149 Htur_1105
Htur_3149 Htur_2004
Htur_3149 Htur_2790
Htur_3149 Htur_3627
Htur_3149 Htur_1422
Htur_3149 Htur_0761
Htur_3149 Htur_1947
Htur_3149 Htur_3048
Htur_3149 Htur_0041
Htur_3149 Htur_1478
Htur_3149 Htur_1364
Htur_3153 Htur_0884
Htur_3153 Htur_2490
Htur_3153 Htur_0107
Htur_3153 Htur_2790
Htur_3153 Htur_2004
Htur_3153 Htur_0105
Htur_3153 Htur_0786
Htur_3153 Htur_0785
Htur_3153 Htur_1791
Htur_3169 Htur_3310
Htur_3169 Htur_3034
Htur_3169 Htur_0319
Htur_3169 Htur_2927
Htur_3169 Htur_2937
Htur_3184 Htur_0018
Htur_3184 Htur_0856
Htur_3184 Htur_3034
Htur_3184 Htur_0070
Htur_3184 Htur_0855
Htur_3184 Htur_0854
Htur_3184 Htur_2937
Htur_3184 Htur_3291
Htur_3184 Htur_1862
Htur_3184 Htur_3747
Htur_3184 Htur_1508
Htur_3184 Htur_1701
Htur_3184 Htur_2432
Htur_3191 Htur_2962
Htur_3191 Htur_2960
Htur_3191 Htur_1301
Htur_3191 Htur_2961
Htur_3191 Htur_2683
Htur_3198 Htur_1121
Htur_3198 Htur_2055
Htur_3198 Htur_2811
Htur_3198 Htur_3036
Htur_3198 Htur_2791
Htur_3198 Htur_1594
Htur_3198 Htur_2658
Htur_3198 Htur_1510
Htur_3198 Htur_2313
Htur_3198 Htur_0779
Htur_3198 Htur_1153
Htur_3198 Htur_1158
Htur_3198 Htur_3212
Htur_3198 Htur_2209
Htur_3198 Htur_0525
Htur_3198 Htur_1170
Htur_3198 Htur_0256
Htur_3198 Htur_1074
Htur_3198 Htur_0547
Htur_3198 Htur_1754
Htur_3198 Htur_2054
Htur_3198 Htur_2942
Htur_3198 Htur_1986
Htur_3198 Htur_0254
Htur_3198 Htur_2165
Htur_3198 Htur_3728
Htur_3198 Htur_3296
Htur_3198 Htur_0498
Htur_3198 Htur_1983
Htur_3198 Htur_1143
Htur_3198 Htur_1224
Htur_3198 Htur_3015
Htur_3198 Htur_1593
Htur_3198 Htur_3133
Htur_3198 Htur_3594
Htur_3198 Htur_2537
Htur_3198 Htur_3469
Htur_3198 Htur_2314
Htur_3198 Htur_1200
Htur_3198 Htur_2738
Htur_3198 Htur_1985
Htur_3212 Htur_1604
Htur_3212 Htur_2055
Htur_3212 Htur_2942
Htur_3212 Htur_0256
Htur_3212 Htur_1701
Htur_3212 Htur_3597
Htur_3212 Htur_3198
Htur_3212 Htur_1438
Htur_3212 Htur_2793
Htur_3212 Htur_1986
Htur_3212 Htur_1605
Htur_3212 Htur_1442
Htur_3212 Htur_1074
Htur_3212 Htur_2054
Htur_3212 Htur_2811
Htur_3212 Htur_1440
Htur_3212 Htur_1153
Htur_3212 Htur_1158
Htur_3212 Htur_3596
Htur_3212 Htur_2738
Htur_3212 Htur_1437
Htur_3212 Htur_3595
Htur_3212 Htur_2313
Htur_3212 Htur_3469
Htur_3212 Htur_1443
Htur_3212 Htur_3594
Htur_3212 Htur_3015
Htur_3212 Htur_1607
Htur_3212 Htur_2314
Htur_3212 Htur_1862
Htur_3212 Htur_3008
Htur_3212 Htur_1985
Htur_3215 Htur_2645
Htur_3215 Htur_2654
Htur_3219 Htur_0818
Htur_3219 Htur_0793
Htur_3219 Htur_2579
Htur_3219 Htur_0794
Htur_3219 Htur_1886
Htur_3224 Htur_2380
Htur_3232 Htur_1332
Htur_3232 Htur_2707
Htur_3232 Htur_0246
Htur_3232 Htur_1469
Htur_3241 Htur_1998
Htur_3241 Htur_2575
Htur_3246 Htur_0185
Htur_3246 Htur_2537
Htur_3247 Htur_0995
Htur_3247 Htur_3676
Htur_3247 Htur_1053
Htur_3250 Htur_2538
Htur_3250 Htur_3335
Htur_3250 Htur_2699
Htur_3252 Htur_2538
Htur_3252 Htur_3335
Htur_3252 Htur_2699
Htur_3252 Htur_1173
Htur_3261 Htur_2982
Htur_3261 Htur_1120
Htur_3284 Htur_1844
Htur_3284 Htur_1699
Htur_3284 Htur_1701
Htur_3291 Htur_3184
Htur_3291 Htur_3034
Htur_3291 Htur_1508
Htur_3291 Htur_1701
Htur_3291 Htur_3747
Htur_3291 Htur_0855
Htur_3291 Htur_0854
Htur_3291 Htur_0070
Htur_3291 Htur_2937
Htur_3291 Htur_1862
Htur_3296 Htur_2658
Htur_3296 Htur_1664
Htur_3296 Htur_0323
Htur_3296 Htur_0779
Htur_3296 Htur_1663
Htur_3296 Htur_0331
Htur_3296 Htur_2165
Htur_3296 Htur_1143
Htur_3296 Htur_1224
Htur_3296 Htur_3015
Htur_3296 Htur_3198
Htur_3307 Htur_1738
Htur_3307 Htur_1320
Htur_3307 Htur_1563
Htur_3307 Htur_1737
Htur_3307 Htur_2892
Htur_3307 Htur_1564
Htur_3307 Htur_1740
Htur_3307 Htur_1318
Htur_3307 Htur_1317
Htur_3307 Htur_1739
Htur_3307 Htur_1562
Htur_3307 Htur_1561
Htur_3307 Htur_2893
Htur_3307 Htur_2891
Htur_3310 Htur_2396
Htur_3310 Htur_0818
Htur_3310 Htur_2686
Htur_3310 Htur_0628
Htur_3310 Htur_3747
Htur_3310 Htur_2395
Htur_3310 Htur_0147
Htur_3310 Htur_0066
Htur_3310 Htur_2927
Htur_3310 Htur_0319
Htur_3310 Htur_1364
Htur_3310 Htur_3169
Htur_3313 Htur_3543
Htur_3334 Htur_0954
Htur_3334 Htur_0960
Htur_3334 Htur_0958
Htur_3334 Htur_0959
Htur_3334 Htur_0955
Htur_3334 Htur_0962
Htur_3335 Htur_0774
Htur_3335 Htur_2540
Htur_3335 Htur_2538
Htur_3335 Htur_3250
Htur_3335 Htur_1173
Htur_3335 Htur_2699
Htur_3335 Htur_3252
Htur_3346 Htur_1776
Htur_3347 Htur_3354
Htur_3347 Htur_1901
Htur_3347 Htur_2590
Htur_3347 Htur_3348
Htur_3347 Htur_3352
Htur_3347 Htur_3350
Htur_3347 Htur_2252
Htur_3347 Htur_3353
Htur_3347 Htur_3358
Htur_3347 Htur_3349
Htur_3347 Htur_3351
Htur_3348 Htur_3353
Htur_3348 Htur_3351
Htur_3348 Htur_3350
Htur_3348 Htur_2590
Htur_3348 Htur_3358
Htur_3348 Htur_3352
Htur_3348 Htur_3347
Htur_3348 Htur_3349
Htur_3348 Htur_3354
Htur_3349 Htur_3354
Htur_3349 Htur_3353
Htur_3349 Htur_3351
Htur_3349 Htur_3350
Htur_3349 Htur_3348
Htur_3349 Htur_2590
Htur_3349 Htur_3358
Htur_3349 Htur_3347
Htur_3349 Htur_3352
Htur_3350 Htur_3353
Htur_3350 Htur_2252
Htur_3350 Htur_3354
Htur_3350 Htur_1901
Htur_3350 Htur_3351
Htur_3350 Htur_3348
Htur_3350 Htur_2590
Htur_3350 Htur_3358
Htur_3350 Htur_3352
Htur_3350 Htur_3347
Htur_3350 Htur_3349
Htur_3351 Htur_3350
Htur_3351 Htur_3353
Htur_3351 Htur_3348
Htur_3351 Htur_2590
Htur_3351 Htur_2252
Htur_3351 Htur_3358
Htur_3351 Htur_3352
Htur_3351 Htur_3347
Htur_3351 Htur_3349
Htur_3351 Htur_1901
Htur_3351 Htur_3354
Htur_3352 Htur_3347
Htur_3352 Htur_3353
Htur_3352 Htur_3351
Htur_3352 Htur_3350
Htur_3352 Htur_3348
Htur_3352 Htur_2590
Htur_3352 Htur_3358
Htur_3352 Htur_3349
Htur_3352 Htur_3354
Htur_3353 Htur_2590
Htur_3353 Htur_3351
Htur_3353 Htur_3350
Htur_3353 Htur_3348
Htur_3353 Htur_3358
Htur_3353 Htur_1901
Htur_3353 Htur_3352
Htur_3353 Htur_3347
Htur_3353 Htur_3349
Htur_3353 Htur_2252
Htur_3353 Htur_3354
Htur_3354 Htur_3351
Htur_3354 Htur_3350
Htur_3354 Htur_3348
Htur_3354 Htur_2590
Htur_3354 Htur_3358
Htur_3354 Htur_3347
Htur_3354 Htur_3352
Htur_3354 Htur_3349
Htur_3354 Htur_2252
Htur_3354 Htur_1901
Htur_3354 Htur_3353
Htur_3358 Htur_3354
Htur_3358 Htur_3353
Htur_3358 Htur_3351
Htur_3358 Htur_3350
Htur_3358 Htur_3348
Htur_3358 Htur_2590
Htur_3358 Htur_3352
Htur_3358 Htur_3347
Htur_3358 Htur_3349
Htur_3361 Htur_0330
Htur_3361 Htur_1073
Htur_3361 Htur_2266
Htur_3361 Htur_3104
Htur_3362 Htur_1492
Htur_3383 Htur_0547
Htur_3383 Htur_3036
Htur_3383 Htur_1679
Htur_3384 Htur_1470
Htur_3384 Htur_1682
Htur_3384 Htur_2524
Htur_3384 Htur_0637
Htur_3384 Htur_1422
Htur_3384 Htur_1478
Htur_3388 Htur_3758
Htur_3432 Htur_1869
Htur_3432 Htur_1900
Htur_3441 Htur_2478
Htur_3441 Htur_3448
Htur_3441 Htur_3447
Htur_3441 Htur_3449
Htur_3441 Htur_2479
Htur_3441 Htur_2481
Htur_3441 Htur_2477
Htur_3441 Htur_2480
Htur_3447 Htur_2477
Htur_3447 Htur_3449
Htur_3447 Htur_2479
Htur_3447 Htur_3448
Htur_3447 Htur_2481
Htur_3447 Htur_3441
Htur_3447 Htur_2480
Htur_3447 Htur_2478
Htur_3448 Htur_2480
Htur_3448 Htur_2478
Htur_3448 Htur_3447
Htur_3448 Htur_3449
Htur_3448 Htur_2479
Htur_3448 Htur_2481
Htur_3448 Htur_2477
